Name;URL
Biznes FM Kazan;https://stream.volnorez.com/live-app/891608
Radio Fantastiki;http://fantasyradioru.no-ip.biz:8002/live
Yumor FM. Klassika Zhanra;http://pub0302.101.ru:8000/stream/pro/aac/64/21
Yumor FM. Non-Stop;http://pub0302.101.ru:8000/stream/trust/mp3/128/22
Yumor FM. Stendapy;https://pub0102.101.ru:8443/stream/pro/aac/64/245
