Name;URL
Klassicheskie gitary (181 FM - Classical Guitar);http://listen.181fm.com:7080/181-classicalguitar_128k.mp3
Klassik FM;http://cfm.jazzandclassic.ru:14536/rcstream.mp3
Classical For Studying;https://m4a-64.jango.com/26/65/24/2665246780157773017.m4a

